site_id,site_name,address,zip,block,lot,su_act_rec,su_aal,su_beauty,su_chi_act,su_scl_con,su_flw_bed,su_fg_coop,su_fg_ip,su_fg_org,su_inc_gen,su_mmrl,su_trees,su_wh_ak,su_cnt_gar,su_rn_gar,mg_type,src_bgs,src_bcmg,src_pp,src_pid,src_clf,src_pid_al,src_pid_rp,src_pid_g,src_pid_f,src_ggi,point_x,point_y,record
1014,mt. washington pediatric hospital,"1708 w. rogers ave baltimore, md",21209,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,vegetable garden,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.6536939,39.3631328,"{'lot': nan, 'lot_zeroes': nan, 'block_zeroes': nan, 'block': nan, 'site_name': 'mt. washington pediatric hospital', 'address': '1708 w. rogers ave baltimore, md', 'src': 'bcmg14'}"
1015,neighborhood design center,"1401 hollins st baltimore, md",,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,vegetable garden,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.6396493,39.2873153,"{'lot': nan, 'lot_zeroes': nan, 'block_zeroes': nan, 'block': nan, 'site_name': 'neighborhood design center', 'address': '1401 hollins st baltimore, md', 'src': 'bcmg14'}"
1016,new lens,"2303 brookfield avenue baltimore, md",21202,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,vegetable garden,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.633688,39.313897,"{'lot': nan, 'lot_zeroes': nan, 'block_zeroes': nan, 'block': nan, 'site_name': 'new lens', 'address': '2303 brookfield avenue baltimore, md', 'src': 'bcmg14'}"
1017,newington avenue neighbors,"730 newington ave baltimore, md",21217,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,beautification garden,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.630766,39.313881,"{'lot': nan, 'lot_zeroes': nan, 'block_zeroes': nan, 'block': nan, 'site_name': 'newington avenue neighbors', 'address': '730 newington ave baltimore, md', 'src': 'bcmg14'}"
1018,old york forest garden,"3622 old york road baltimore, md",,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,vegetable garden,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.608086,39.332726,"{'lot': nan, 'lot_zeroes': nan, 'block_zeroes': nan, 'block': nan, 'site_name': 'old york forest garden', 'address': '3622 old york road baltimore, md', 'src': 'bcmg14'}"
1019,pratt street community farm,"1639 e pratt street baltimore, md",21224,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,vegetable garden,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.594347,39.289032,"{'lot': nan, 'lot_zeroes': nan, 'block_zeroes': nan, 'block': nan, 'site_name': 'pratt street community farm', 'address': '1639 e pratt street baltimore, md', 'src': 'bcmg14'}"
1020,"robert w. coleman organization ""quiet place""","2226 walbrook ave baltimore, md",21217,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,beautification garden,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.65361,39.310918,"{'lot': nan, 'lot_zeroes': nan, 'block_zeroes': nan, 'block': nan, 'site_name': 'robert w. coleman organization ""quiet place""', 'address': '2226 walbrook ave baltimore, md', 'src': 'bcmg14'}"
1021,st. vincent cemetary,"2301 n. rose st baltimore, md",,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,vegetable garden,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.5814594,39.3192242,"{'lot': nan, 'lot_zeroes': nan, 'block_zeroes': nan, 'block': nan, 'site_name': 'st. vincent cemetary', 'address': '2301 n. rose st baltimore, md', 'src': 'bcmg14'}"
1022,ashburton sign,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,beautification garden,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,"{'lot': nan, 'lot_zeroes': nan, 'block_zeroes': nan, 'block': nan, 'site_name': 'ashburton sign', 'address': nan, 'src': 'bcmg14'}"
1023,butterbee farm,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,"{'lot': nan, 'lot_zeroes': nan, 'block_zeroes': nan, 'block': nan, 'site_name': 'butterbee farm', 'address': nan, 'src': 'bcmg14'}"
1024,cherry hill urban garden,,21214,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,"{'lot': nan, 'lot_zeroes': nan, 'block_zeroes': nan, 'block': nan, 'site_name': 'cherry hill urban garden', 'address': nan, 'src': 'bcmg14'}"
1025,citizens of pigtown,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,"{'lot': nan, 'lot_zeroes': nan, 'block_zeroes': nan, 'block': nan, 'site_name': 'citizens of pigtown', 'address': nan, 'src': 'bcmg14'}"
1026,hollins roundhouse neighborhood association,,21223,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,"{'lot': nan, 'lot_zeroes': nan, 'block_zeroes': nan, 'block': nan, 'site_name': 'hollins roundhouse neighborhood association', 'address': nan, 'src': 'bcmg14'}"
1027,lria (loch raven improvement association),,21239,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,"{'lot': nan, 'lot_zeroes': nan, 'block_zeroes': nan, 'block': nan, 'site_name': 'lria (loch raven improvement association)', 'address': nan, 'src': 'bcmg14'}"
1028,the gardeners share,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,"{'lot': nan, 'lot_zeroes': nan, 'block_zeroes': nan, 'block': nan, 'site_name': 'the gardeners share', 'address': nan, 'src': 'bcmg14'}"
1029,turner station community,,21222,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,"{'lot': nan, 'lot_zeroes': nan, 'block_zeroes': nan, 'block': nan, 'site_name': 'turner station community', 'address': nan, 'src': 'bcmg14'}"
1030,rock rows city farm,"3701 clipper road baltimore, md",,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,city farm,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.6462206,39.3345794,"{'lot': nan, 'lot_zeroes': nan, 'block_zeroes': nan, 'block': nan, 'site_name': 'rock rows city farm', 'address': '3701 clipper road baltimore, md', 'src': 'bcmg15'}"
1031,charles north cooperative garden,"2019 st. paul st., baltimore md",,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,vegetable garden,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.6150538,39.3128934,"{'lot': nan, 'lot_zeroes': nan, 'block_zeroes': nan, 'block': nan, 'site_name': 'charles north cooperative garden', 'address': '2019 st. paul st., baltimore md', 'src': 'bcmg15'}"
1032,grow for good,"5601 loch raven blvd, baltimore, md",21239,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,vegetable garden,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.5871983,39.3583988,"{'lot': nan, 'lot_zeroes': nan, 'block_zeroes': nan, 'block': nan, 'site_name': 'grow for good', 'address': '5601 loch raven blvd, baltimore, md', 'src': 'bcmg15'}"
1033,our community garden,"1103 mosher st. baltimore, md",,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,beautification garden,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.6362727,39.3001936,"{'lot': nan, 'lot_zeroes': nan, 'block_zeroes': nan, 'block': nan, 'site_name': 'our community garden', 'address': '1103 mosher st. baltimore, md', 'src': 'bcmg15'}"
1034,rose street community garden,"600 n. port st., baltimore md",,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,vegetable garden,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.5829793,39.2980347,"{'lot': nan, 'lot_zeroes': nan, 'block_zeroes': nan, 'block': nan, 'site_name': 'rose street community garden', 'address': '600 n. port st., baltimore md', 'src': 'bcmg15'}"
1035,vineyard lane reading garden,"3014 vineyard lane, baltimore md",,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,beautification garden,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.610221,39.3255849,"{'lot': nan, 'lot_zeroes': nan, 'block_zeroes': nan, 'block': nan, 'site_name': 'vineyard lane reading garden', 'address': '3014 vineyard lane, baltimore md', 'src': 'bcmg15'}"
1036,afya community teaching garden,"4151 park heights ave., baltimore md",,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,urban farm,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.6638327,39.3366792,"{'lot': nan, 'lot_zeroes': nan, 'block_zeroes': nan, 'block': nan, 'site_name': 'afya community teaching garden', 'address': '4151 park heights ave., baltimore md', 'src': 'bcmg15'}"
1037,cherry hill urban garden,"900 cherry hill road, baltimore, md",,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,urban farm,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.6273109,39.2497843,"{'lot': nan, 'lot_zeroes': nan, 'block_zeroes': nan, 'block': nan, 'site_name': 'cherry hill urban garden', 'address': '900 cherry hill road, baltimore, md', 'src': 'bcmg15'}"
1038,five seeds farm,"3500 kenyon ave., baltimore, md",,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,urban farm,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.5638187,39.3214088,"{'lot': nan, 'lot_zeroes': nan, 'block_zeroes': nan, 'block': nan, 'site_name': 'five seeds farm', 'address': '3500 kenyon ave., baltimore, md', 'src': 'bcmg15'}"
1039,hamilton crop circle,"2719 westfield ave., baltimore, md",,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,urban farm,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.5597947,39.3626335,"{'lot': nan, 'lot_zeroes': nan, 'block_zeroes': nan, 'block': nan, 'site_name': 'hamilton crop circle', 'address': '2719 westfield ave., baltimore, md', 'src': 'bcmg15'}"
1040,hamilton crop circle,"5403 fair oaks ave., baltimore, md",,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,urban farm,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.5662154,39.3552126,"{'lot': nan, 'lot_zeroes': nan, 'block_zeroes': nan, 'block': nan, 'site_name': 'hamilton crop circle', 'address': '5403 fair oaks ave., baltimore, md', 'src': 'bcmg15'}"
1041,hamilton crop circle,"1600 ellsworth ave. baltimore, md 21214",,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,urban farm,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.5966517,39.3057776,"{'lot': nan, 'lot_zeroes': nan, 'block_zeroes': nan, 'block': nan, 'site_name': 'hamilton crop circle', 'address': '1600 ellsworth ave. baltimore, md 21214', 'src': 'bcmg15'}"
1042,the greener garden urban farm llc,"5623 mcclean blvd. baltimore, md",21214-1606,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,urban farm,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.568492,39.359208,"{'lot': nan, 'lot_zeroes': nan, 'block_zeroes': nan, 'block': nan, 'site_name': 'the greener garden urban farm llc', 'address': '5623 mcclean blvd. baltimore, md', 'src': 'bcmg15'}"
1043,,301 gwynn ave,,2275,28,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.673425,39.290534,"{'lot': '28', 'lot_zeroes': '28', 'block_zeroes': '2275', 'block': '2275', 'site_name': nan, 'address': '301 gwynn ave', 'src': 'pp'}"
1044,,339 camp st,,3823,69,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.6115339,39.3162501,"{'lot': '69', 'lot_zeroes': '69', 'block_zeroes': '3823', 'block': '3823', 'site_name': nan, 'address': '339 camp st', 'src': 'pp'}"
1045,,453-457 e 23rd st,,3815,37,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.609725,39.3155423,"{'lot': '37', 'lot_zeroes': '37', 'block_zeroes': '3815', 'block': '3815', 'site_name': nan, 'address': '453-457 e 23rd st', 'src': 'pp'}"
1046,,206 e 22nd st,,3817,10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.613257,39.314562,"{'lot': '10', 'lot_zeroes': '10', 'block_zeroes': '3817', 'block': '3817', 'site_name': nan, 'address': '206 e 22nd st', 'src': 'pp'}"
1047,,208 e 22nd st,,3817,9,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.613203,39.314564,"{'lot': '9', 'lot_zeroes': '9', 'block_zeroes': '3817', 'block': '3817', 'site_name': nan, 'address': '208 e 22nd st', 'src': 'pp'}"
1048,,341 camp st,,3823,68,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.6115245,39.3162502,"{'lot': '68', 'lot_zeroes': '68', 'block_zeroes': '3823', 'block': '3823', 'site_name': nan, 'address': '341 camp st', 'src': 'pp'}"
1049,,343 camp st,,3823,67,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.611515,39.3162503,"{'lot': '67', 'lot_zeroes': '67', 'block_zeroes': '3823', 'block': '3823', 'site_name': nan, 'address': '343 camp st', 'src': 'pp'}"
1050,,345 camp st,,3823,66,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.6115055,39.3162503,"{'lot': '66', 'lot_zeroes': '66', 'block_zeroes': '3823', 'block': '3823', 'site_name': nan, 'address': '345 camp st', 'src': 'pp'}"
1051,,347 camp st,,3823,65,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.6114961,39.3162504,"{'lot': '65', 'lot_zeroes': '65', 'block_zeroes': '3823', 'block': '3823', 'site_name': nan, 'address': '347 camp st', 'src': 'pp'}"
1052,,349 camp st,,3823,64,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.6114866,39.3162505,"{'lot': '64', 'lot_zeroes': '64', 'block_zeroes': '3823', 'block': '3823', 'site_name': nan, 'address': '349 camp st', 'src': 'pp'}"
1053,,2326 barclay st,,3823,37,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.611506,39.3159149,"{'lot': '37', 'lot_zeroes': '37', 'block_zeroes': '3823', 'block': '3823', 'site_name': nan, 'address': '2326 barclay st', 'src': 'pp'}"
1054,,407 e 24th st,,3824,20,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.6109272,39.3162499,"{'lot': '20', 'lot_zeroes': '20', 'block_zeroes': '3824', 'block': '3824', 'site_name': nan, 'address': '407 e 24th st', 'src': 'pp'}"
1055,,405 e 24th st,,3824,19,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.6110305,39.3162507,"{'lot': '19', 'lot_zeroes': '19', 'block_zeroes': '3824', 'block': '3824', 'site_name': nan, 'address': '405 e 24th st', 'src': 'pp'}"
1056,,401 e 24th st,,3824,17,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.6112371,39.3162524,"{'lot': '17', 'lot_zeroes': '17', 'block_zeroes': '3824', 'block': '3824', 'site_name': nan, 'address': '401 e 24th st', 'src': 'pp'}"
1057,,403 e 24th st,,3824,18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.6111338,39.3162516,"{'lot': '18', 'lot_zeroes': '18', 'block_zeroes': '3824', 'block': '3824', 'site_name': nan, 'address': '403 e 24th st', 'src': 'pp'}"
1058,,810 homestead st,,4079,16,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.60523,39.326143,"{'lot': '16', 'lot_zeroes': '16', 'block_zeroes': '4079', 'block': '4079', 'site_name': nan, 'address': '810 homestead st', 'src': 'pp'}"
1059,,814 homestead st,,4079,18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.605113,39.3260798,"{'lot': '18', 'lot_zeroes': '18', 'block_zeroes': '4079', 'block': '4079', 'site_name': nan, 'address': '814 homestead st', 'src': 'pp'}"
1060,,812 homestead st,,4079,17,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.6051592,39.3261008,"{'lot': '17', 'lot_zeroes': '17', 'block_zeroes': '4079', 'block': '4079', 'site_name': nan, 'address': '812 homestead st', 'src': 'pp'}"
1061,,1100 n bradford st,,1554,20,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.5848905,39.3039116,"{'lot': '20', 'lot_zeroes': '20', 'block_zeroes': '1554', 'block': '1554', 'site_name': nan, 'address': '1100 n bradford st', 'src': 'pp'}"
1062,,1112 n bradford st,,1554,14,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.5849033,39.3041149,"{'lot': '14', 'lot_zeroes': '14', 'block_zeroes': '1554', 'block': '1554', 'site_name': nan, 'address': '1112 n bradford st', 'src': 'pp'}"
1063,,1102 n bradford st,,1554,19,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.5848934,39.303946,"{'lot': '19', 'lot_zeroes': '19', 'block_zeroes': '1554', 'block': '1554', 'site_name': nan, 'address': '1102 n bradford st', 'src': 'pp'}"
1064,,1110 n bradford st,,1554,15,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.5849014,39.3040794,"{'lot': '15', 'lot_zeroes': '15', 'block_zeroes': '1554', 'block': '1554', 'site_name': nan, 'address': '1110 n bradford st', 'src': 'pp'}"
1065,,1417-1419 n gay st,,1497,7,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.5906362,39.3069744,"{'lot': '7', 'lot_zeroes': '7', 'block_zeroes': '1497', 'block': '1497', 'site_name': nan, 'address': '1417-1419 n gay st', 'src': 'pp'}"
1066,,1411 n gay st,,1497,4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.5905843,39.3067109,"{'lot': '4', 'lot_zeroes': '4', 'block_zeroes': '1497', 'block': '1497', 'site_name': nan, 'address': '1411 n gay st', 'src': 'pp'}"
1067,,1413 n gay st,,1497,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.5905522,39.3067396,"{'lot': '5', 'lot_zeroes': '5', 'block_zeroes': '1497', 'block': '1497', 'site_name': nan, 'address': '1413 n gay st', 'src': 'pp'}"
1068,,1415 n gay st,,1497,6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.5905555,39.3068073,"{'lot': '6', 'lot_zeroes': '6', 'block_zeroes': '1497', 'block': '1497', 'site_name': nan, 'address': '1415 n gay st', 'src': 'pp'}"
1069,,1503 n madeira st,,1483,84,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-76.5864548,39.3078333,"{'lot': '84', 'lot_zeroes': '84', 'block_zeroes': '1483', 'block': '1483', 'site_name': nan, 'address': '1503 n madeira st', 'src': 'pp'}"
